date,metric_name,value,segment,plan,region,domain,description
2025-06-14,Tone Alignment Indicator,161.7117,SMB,Enterprise,APAC,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-07-14,Tone Alignment Indicator,164.4812,Enterprise,Enterprise,North America,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-07-14,Tone Alignment Indicator,141.6484,Mid-Market,Pro,APAC,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-07-14,Tone Alignment Indicator,122.4296,Mid-Market,Pro,North America,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-08-13,Tone Alignment Indicator,137.8808,SMB,Pro,EMEA,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-08-13,Tone Alignment Indicator,133.7924,Mid-Market,Enterprise,APAC,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-08-13,Tone Alignment Indicator,138.1938,Mid-Market,Pro,APAC,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-09-12,Tone Alignment Indicator,140.957,Mid-Market,Enterprise,North America,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-09-12,Tone Alignment Indicator,132.5455,Mid-Market,Basic,APAC,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-09-12,Tone Alignment Indicator,162.5379,Enterprise,Enterprise,APAC,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-10-12,Tone Alignment Indicator,174.7942,SMB,Basic,EMEA,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-10-12,Tone Alignment Indicator,137.6229,Enterprise,Basic,EMEA,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-10-12,Tone Alignment Indicator,142.1241,Mid-Market,Enterprise,EMEA,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-11-11,Tone Alignment Indicator,181.8193,Enterprise,Pro,North America,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-11-11,Tone Alignment Indicator,143.8518,Mid-Market,Basic,EMEA,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-11-11,Tone Alignment Indicator,128.3607,Mid-Market,Basic,EMEA,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-12-11,Tone Alignment Indicator,190.7228,Mid-Market,Basic,North America,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-12-11,Tone Alignment Indicator,164.9748,SMB,Basic,North America,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-12-11,Tone Alignment Indicator,134.1252,Enterprise,Enterprise,EMEA,Culture & Behavior [Inferred] (This metric directly measures the consistency,Analyzes how consistent and resonant transformation messages are across
2025-01-15,Friction Pulse Themes,262.3566,Mid-Market,Basic,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-01-15,Friction Pulse Themes,275.2754,SMB,Pro,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-01-15,Friction Pulse Themes,372.4837,SMB,Pro,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-02-14,Friction Pulse Themes,294.454,SMB,Basic,North America,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-02-14,Friction Pulse Themes,285.8297,Mid-Market,Enterprise,North America,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-02-14,Friction Pulse Themes,351.3963,Mid-Market,Basic,North America,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-03-16,Friction Pulse Themes,378.5662,SMB,Pro,EMEA,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-03-16,Friction Pulse Themes,296.2554,SMB,Enterprise,North America,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-03-16,Friction Pulse Themes,266.6632,SMB,Basic,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-04-15,Friction Pulse Themes,323.6994,Enterprise,Pro,North America,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-04-15,Friction Pulse Themes,351.1103,Mid-Market,Enterprise,North America,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-04-15,Friction Pulse Themes,327.6177,SMB,Basic,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-05-15,Friction Pulse Themes,333.3404,Enterprise,Enterprise,EMEA,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-05-15,Friction Pulse Themes,320.3462,Mid-Market,Pro,North America,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-05-15,Friction Pulse Themes,340.7252,Mid-Market,Basic,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-06-14,Friction Pulse Themes,304.2823,Mid-Market,Pro,EMEA,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-06-14,Friction Pulse Themes,258.5331,Mid-Market,Pro,North America,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-06-14,Friction Pulse Themes,274.3996,Enterprise,Basic,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-07-14,Friction Pulse Themes,277.5095,Mid-Market,Basic,North America,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-07-14,Friction Pulse Themes,270.5237,Mid-Market,Enterprise,North America,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-07-14,Friction Pulse Themes,349.7176,Enterprise,Enterprise,EMEA,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-08-13,Friction Pulse Themes,277.6188,Enterprise,Enterprise,North America,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-08-13,Friction Pulse Themes,315.9426,Mid-Market,Basic,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-08-13,Friction Pulse Themes,333.77,SMB,Basic,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-09-12,Friction Pulse Themes,305.8189,Mid-Market,Pro,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-09-12,Friction Pulse Themes,330.6113,SMB,Pro,North America,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-09-12,Friction Pulse Themes,287.5535,SMB,Basic,EMEA,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-10-12,Friction Pulse Themes,331.4453,Enterprise,Pro,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-10-12,Friction Pulse Themes,325.5964,Enterprise,Enterprise,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-10-12,Friction Pulse Themes,229.1423,Enterprise,Pro,APAC,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
2025-11-11,Friction Pulse Themes,230.589,Enterprise,Pro,EMEA,"Culture & Behavior [Inferred] (The focus on ""hesitation, doubt, resistance, or","Summarizes recurring hesitation, doubt, resistance, or “yes, but…” patterns."
